Product,Review,Ratings
Chill Caribbean Beer,"Another smuggle from Aruba, and another 7oz bottle. Poured in a shaker pint, the beer is an extremely pale, yellowish coloring, with slow carbonation bubbling in the body, and a wisp of white on the surface. This looks limp. Aromas of nothing. Literally, nothing. At most, if I really dig in there, I can catch a hint of roasted corn, but that is a stretch. Flavors are toasted corn forward, with an almost astringent aftertaste immediately after you swallow. Musty notes, and a couple of off esters in there, too. Yikes. Light, watery body, with a grainy and semisweet aftertaste. The finish is non-remarkable.",2.25
Chill Caribbean Beer,Not as good as Bright. Ok if there is a special.,2014.0
Modelo Especial Chelada,"This is a great summer beer to drink In the pool or river on a hot summer day. Especially between meals, if you want to fancy line a pint glass with salt and lime slice.
Perfect beer!",5.0
Modelo Especial Chelada,"24 ounce can, best by date of JUL 2022 stamped on the bottom of the can. Served in a pint glass, the beer pours a slightly hazy reddish/amber color with about a half inch off-white head that fizzled away quickly. Pretty much no lacing at all. The brew smells like tomato juice and salt, and that's about it. Taste is similar to the aroma, but with the addition of some lime, grainy malt and a slight weird bitter flavor. I didn't care for it much at first, but did get a little better as it warmed. Mouthfeel/body is light, it's easy enough to drink with a good amount of carbonation. This is OK I guess, but there's other Chelada style beers I'd rather have. But with that being said I'd drink this one again if someone gave me one.",2.75
Modelo Especial Chelada,"24oz can served to me by so-called ""friends""

This is an abomination no matter how you slice it... but people seem to love it... I'm not sure how to rate this because I truly hate it, but it obviously has it's place: I've seen these chelada beers all over. Gives me gut rot, heartburn, and tastes like musty cheap beer and spoiled tomato juice

ugh",1.0
Modelo Especial Chelada,It was very tasty.,4.0
Modelo Especial Chelada,"Tried this on a whim as I dont think I have ever had a chelada style beer. Drank from the 24oz can. The beer smells and tastes like V8, which is to be expected, with a slightly salty finish. Nothing much more to say. I tried to find other notes but it was tomato all the way. Altogether not terrible but Id rather have a bloody mary.",3.0
Modelo Especial Chelada,"Bought a 24oz can $3.25 Foodland
122 days old or 4 months before best by month date stamp
Smell of lime and tomatoes
Reddish brown color
High carbonation
Medium-heavy mouthfeel
Taste of tomato, salt, lime. Reminds me of a chilled tomato soup appetizer.
Overall not bad. First time drinking a Chelada and it is better than I expected. Refreshing on a hot day. Good as a pre-meal drink.",3.0
Modelo Especial Chelada,"my wife loves these things, im still trying to learn her ways, but this is marginally better than some of its peers i suppose. brewed with natural and artificial flavors and sweeteners, and whatever the hell certified color is, sounds pretty fake to me, and that kind of thing turns me off in beer, shouldnt it just be tomato juice and some salt and lime? i dont know, but it doesnt taste bad. murky reddish brown color to this, no head at all but a lot of fizz, and just a little sediment in the big can, which was somewhat more expensive than anticipated, not quite a budget beer. it smells salty and citrus forward, some acidity evident from the tomato and a natural enough lime essence, maybe a hint of black pepper too, but i dont get any real beer character in the aroma at all, more like a bloody mary without the booze, this is very low alcohol. the flavor is okay, salty and kind of cheap tasting at first, but the tomato comes in nicely and there is a v8 juicy vibe to it. it is a touch sweet and i wish that would go away, but also i think the proportion of beer is a little light in here, like i want more lager crispness coming through, and i think this loses some refreshment capacity because its more the tomato juice than the beer. that said, ive had worse, and even though this gets a little yucky as it warms, its one of the lesser of the evils i reckon in this style. nothing is ever going to beat making and blending your own, but you can do a lot worse than this one. ive heard from a trusted source that the limon is dynamite, i need to track that one down...",2.75
Modelo Especial Chelada,"Straight out of the can. Rose red color, heavy carbonation. Classic chelada, strong lime, salt, tomato, climate, and a tinge of beer flavor. Pretty weak at 3.5% ABV but that is to be expected for chelada I guess.

My only gripe is I really can't drink much of the stuff, it is incredibly salty. Goes great with some fish tacos though!",3.0
Modelo Especial Chelada,"(24 oz can, code E019A019' purchased cold of course... poured into 28 oz mug)

L: ultra-cloudy, plum-rosee colored liquid; violent build and collapse of not-quite-foamy bubbles on the pour, much like a soft drink... quite a bit of sediment (tomato grit) left as 'lace'

S: much like a bloody mary, lots of tomato juice at the fore... not quite getting much lime, if any, and perhaps picking up a mellow saline undertone... not really any booze on the nose; overall it's relatively inviting

T: tomato juice and salt right away, with a brief flash of malt/beer in the finish, and a muddy mix of tomato juice and lager (much more of the former) in the aftertaste... bit of a fruity tone - juiced lime rinds and tomato flesh - builds on the finish after the first few sips, but the lager does somehow continue to poke through... overall, it's relatively dry, with no one flavor lingering to sickening effect; the lime is merely a background tinge at best

F: considering the fizzy folly on the pour, I take it this particular rendering of the drink is meant to be swilled from the can; very little carbonation felt... semi-flat; pretty much light-bodied, but with a delicately greasy finish

O: after years of ticking tipples, this is where I now find myself - accelerating the pace with ~$2 cans/bottles of fruity Bud Lights and Lime-a-Ritas, umpteen homogenous adjunct lagers, various malt liquors, and now finally this stuff... it'll all be over soon, one way or another (1530)",3.5
Modelo Especial Chelada,"Taste: tasty tomato, lime salt, veggie beer. Big, bold tomato juice nose. Color and opaqueness of Tomato juice, not much head. Full body. Like having a Bloody Mary.",3.75
Modelo Especial Chelada,"Imagine getting really drunk off cheap beer and then eating a ton of pizza, puking it up and drinking it. Seriously though this is my first time drinking a beer of this style so I can't compare it to anything else. It smells like tomato and has a watered down bloody Mary taste. The first taste is really off putting but it does get more drinkable.",1.75
Modelo Especial Chelada,"As with Buld Light Clamato Chelada I will review this for what it is: a vegetable beer with salt, lime & tomato juice. You can't compare a Lager to a Porter just like you can't compare this to a Stout, Pilsner, Belgian, IPA or any other beer style. You have to compare it to other fruit beers. I'm not really a fan of fruit beers but I like tomato juice, V-8 and it goes without saying I like beer so here goes:

Pours a hazy, watery, stale blood brown red producing only a hint of rusty, short-lived, head that leaves a thin coat of grainy wash that I would not dignify by calling it lace. Aroma is tomato & lime with a faint hint of beer/adjunct grains drowning in the background. Taste is stale tomato juice flavored mineral water: tomato, vegetal, brine, lime & a thin beer/adjunct grain hint. Does not list having chilis in it but it has a smoky chili/thin Tabasco hint in the background. Mouthfeel is light-medium bodied with high carbonation, slick with spice & a peppery, prickly bite. It is not nearly so drinkable as Bud Light Chelada. Puts you in mind of a stale, watery, virgin Bloody Mary.",2.25
